355	2	14	3760100.00	2026-03-19 13:17:39.916
356	2	15	3760100.00	2026-03-19 13:17:39.916
357	2	16	3878500.00	2026-03-19 13:17:39.916
358	2	17	3878500.00	2026-03-19 13:17:39.916
359	2	18	4000600.00	2026-03-19 13:17:39.916
360	2	19	4000600.00	2026-03-19 13:17:39.916
361	2	20	4126600.00	2026-03-19 13:17:39.916
362	2	21	4126600.00	2026-03-19 13:17:39.916
363	2	22	4256600.00	2026-03-19 13:17:39.916
364	2	23	4256600.00	2026-03-19 13:17:39.916
365	2	24	4390700.00	2026-03-19 13:17:39.916
366	2	25	4390700.00	2026-03-19 13:17:39.916
367	2	26	4528900.00	2026-03-19 13:17:39.916
368	2	27	4528900.00	2026-03-19 13:17:39.916
369	2	28	4671600.00	2026-03-19 13:17:39.916
370	2	29	4671600.00	2026-03-19 13:17:39.916
371	2	30	4818700.00	2026-03-19 13:17:39.916
372	2	31	4818700.00	2026-03-19 13:17:39.916
373	2	32	4970500.00	2026-03-19 13:17:39.916
374	2	33	0.00	2026-03-19 13:17:39.916
375	7	0	3154400.00	2026-03-19 13:17:39.916
376	7	1	3154400.00	2026-03-19 13:17:39.916
377	7	2	3253700.00	2026-03-19 13:17:39.916
378	7	3	3253700.00	2026-03-19 13:17:39.916
379	7	4	3356200.00	2026-03-19 13:17:39.916
380	7	5	3356200.00	2026-03-19 13:17:39.916
381	7	6	3461900.00	2026-03-19 13:17:39.916
382	7	7	3461900.00	2026-03-19 13:17:39.916
383	7	8	3571000.00	2026-03-19 13:17:39.916
384	7	9	3571000.00	2026-03-19 13:17:39.916
385	7	10	3683400.00	2026-03-19 13:17:39.916
386	7	11	3683400.00	2026-03-19 13:17:39.916
387	7	12	3799400.00	2026-03-19 13:17:39.916
388	7	13	3799400.00	2026-03-19 13:17:39.916
389	7	14	3919100.00	2026-03-19 13:17:39.916
390	7	15	3919100.00	2026-03-19 13:17:39.916
391	7	16	4042500.00	2026-03-19 13:17:39.916
392	7	17	4042500.00	2026-03-19 13:17:39.916
393	7	18	4169900.00	2026-03-19 13:17:39.916
394	7	19	4169900.00	2026-03-19 13:17:39.916
395	7	20	4301200.00	2026-03-19 13:17:39.916
396	7	21	4301200.00	2026-03-19 13:17:39.916
397	7	22	4436700.00	2026-03-19 13:17:39.916
398	7	23	4436700.00	2026-03-19 13:17:39.916
399	7	24	4576400.00	2026-03-19 13:17:39.916
400	7	25	4576400.00	2026-03-19 13:17:39.916
401	7	26	4720500.00	2026-03-19 13:17:39.916
402	7	27	4720500.00	2026-03-19 13:17:39.916
403	7	28	4869200.00	2026-03-19 13:17:39.916
404	7	29	4869200.00	2026-03-19 13:17:39.916
405	7	30	5022500.00	2026-03-19 13:17:39.916
406	7	31	5022500.00	2026-03-19 13:17:39.916
407	7	32	5180700.00	2026-03-19 13:17:39.916
408	7	33	0.00	2026-03-19 13:17:39.916
409	3	0	3287800.00	2026-03-19 13:17:39.916
410	3	1	3287800.00	2026-03-19 13:17:39.916
411	3	2	3391400.00	2026-03-19 13:17:39.916
412	3	3	3391400.00	2026-03-19 13:17:39.916
413	3	4	3498200.00	2026-03-19 13:17:39.916
414	3	5	3498200.00	2026-03-19 13:17:39.916
415	3	6	3608400.00	2026-03-19 13:17:39.916
416	3	7	3608400.00	2026-03-19 13:17:39.916
417	3	8	3722000.00	2026-03-19 13:17:39.916
418	3	9	3722000.00	2026-03-19 13:17:39.916
419	3	10	3839200.00	2026-03-19 13:17:39.916
420	3	11	3839200.00	2026-03-19 13:17:39.916
421	3	12	3960200.00	2026-03-19 13:17:39.916
422	3	13	3960200.00	2026-03-19 13:17:39.916
423	3	14	4084900.00	2026-03-19 13:17:39.916
424	3	15	4084900.00	2026-03-19 13:17:39.916
425	3	16	4213500.00	2026-03-19 13:17:39.916
426	3	17	4213500.00	2026-03-19 13:17:39.916
427	3	18	4346200.00	2026-03-19 13:17:39.916
428	3	19	4346200.00	2026-03-19 13:17:39.916
429	3	20	4483100.00	2026-03-19 13:17:39.916
430	3	21	4483100.00	2026-03-19 13:17:39.916
431	3	22	4624300.00	2026-03-19 13:17:39.916
432	3	23	4624300.00	2026-03-19 13:17:39.916
433	3	24	4770000.00	2026-03-19 13:17:39.916
434	3	25	4770000.00	2026-03-19 13:17:39.916
435	3	26	4920200.00	2026-03-19 13:17:39.916
436	3	27	4920200.00	2026-03-19 13:17:39.916
437	3	28	5075200.00	2026-03-19 13:17:39.916
438	3	29	5075200.00	2026-03-19 13:17:39.916
439	3	30	5235000.00	2026-03-19 13:17:39.916
440	3	31	5235000.00	2026-03-19 13:17:39.916
441	3	32	5399900.00	2026-03-19 13:17:39.916
442	3	33	0.00	2026-03-19 13:17:39.916
443	5	0	3426900.00	2026-03-19 13:17:39.916
444	5	1	3426900.00	2026-03-19 13:17:39.916
445	5	2	3534800.00	2026-03-19 13:17:39.916
446	5	3	3534800.00	2026-03-19 13:17:39.916
447	5	4	3646200.00	2026-03-19 13:17:39.916
448	5	5	3646200.00	2026-03-19 13:17:39.916
449	5	6	3761000.00	2026-03-19 13:17:39.916
450	5	7	3761000.00	2026-03-19 13:17:39.916
451	5	8	3879500.00	2026-03-19 13:17:39.916
452	5	9	3879500.00	2026-03-19 13:17:39.916
453	5	10	4001600.00	2026-03-19 13:17:39.916
454	5	11	4001600.00	2026-03-19 13:17:39.916
455	5	12	4127700.00	2026-03-19 13:17:39.916
456	5	13	4127700.00	2026-03-19 13:17:39.916
457	5	14	4257700.00	2026-03-19 13:17:39.916
458	5	15	4257700.00	2026-03-19 13:17:39.916
459	5	16	4391800.00	2026-03-19 13:17:39.916
460	5	17	4391800.00	2026-03-19 13:17:39.916
461	5	18	4530100.00	2026-03-19 13:17:39.916
462	5	19	4530100.00	2026-03-19 13:17:39.916
463	5	20	4672800.00	2026-03-19 13:17:39.916
464	5	21	4672800.00	2026-03-19 13:17:39.916
465	5	22	4819900.00	2026-03-19 13:17:39.916
466	5	23	4819900.00	2026-03-19 13:17:39.916
467	5	24	4971700.00	2026-03-19 13:17:39.916
468	5	25	4971700.00	2026-03-19 13:17:39.916
469	5	26	5128300.00	2026-03-19 13:17:39.916
470	5	27	5128300.00	2026-03-19 13:17:39.916
471	5	28	5289800.00	2026-03-19 13:17:39.916
472	5	29	5289800.00	2026-03-19 13:17:39.916
473	5	30	5456400.00	2026-03-19 13:17:39.916
474	5	31	5456400.00	2026-03-19 13:17:39.916
475	5	32	5628300.00	2026-03-19 13:17:39.916
476	5	33	0.00	2026-03-19 13:17:39.916
477	6	0	3571900.00	2026-03-19 13:17:39.916
478	6	1	3571900.00	2026-03-19 13:17:39.916
479	6	2	3684400.00	2026-03-19 13:17:39.916
480	6	3	3684400.00	2026-03-19 13:17:39.916
481	6	4	3800400.00	2026-03-19 13:17:39.916
482	6	5	3800400.00	2026-03-19 13:17:39.916
483	6	6	3920100.00	2026-03-19 13:17:39.916
484	6	7	3920100.00	2026-03-19 13:17:39.916
485	6	8	4043600.00	2026-03-19 13:17:39.916
486	6	9	4043600.00	2026-03-19 13:17:39.916
487	6	10	4170900.00	2026-03-19 13:17:39.916
488	6	11	4170900.00	2026-03-19 13:17:39.916
489	6	12	4302300.00	2026-03-19 13:17:39.916
